1374,7207
1374,737
1401,-2085
1402,-7612
1403,-3246
1403,-9339
1403,1587
1405,5273
1409,3145
1431,-7996
1436,-7122
1438,7309
1467,-2474
1468,-3450
1469,-1798
1469,-3348
1469,-5288
1472,-5956
1498,-6743
1499,-3446
1499,-8237
150,4985
1500,3532
1501,3054
1502,-2571
1503,-3164
1506,-151
1508,8866
1512,2681
1517,9349
1521,-9837
1536,-1213
1536,-5470
1536,7608
1537,4984
1565,2232
1565,6722
1567,-3050
1567,-3246
1567,-7313
1567,147
1568,3250
1569,-9740
1579,3729
1598,-1308
1598,-4601
1599,3927
1599,5467
1599,5564
1599,7711
160,-3158
160,-8669
160,7975
1600,-4115
1600,-9063
1601,-5672
161,-1402
161,-3537
161,1798
162,-4987
162,-9548
162,1782
162,6921
163,-1989
163,-2862
163,-9839
163,9065
1630,2278
1631,-8089
1631,2185
1632,-1519
1632,-6438
1632,4499
1632,8871
1633,-9543
164,-3273
164,1019
1649,1890
165,-2678
1663,5086
1664,-1793
1665,818
1668,-5669
1676,7227
1697,-3451
1697,-8281
1698,813
1701,-1891
1701,-3347
1701,533
1701,8478
1707,8643
1728,5766
1729,6540
1731,-4318
1734,6443
1735,4497
1761,-5578
1764,-6255
1764,343
1764,6337
1766,5659
1766,7213
1793,50
1795,-2338
1796,-3538
1796,1113
1796,1310
1796,2276
1796,9926
1799,-9352
1823,8175
1826,-9734
1830,-5467
1830,4112
1831,2278
1831,2740
1832,5475
1861,5374
1861,718
1862,9047
1863,-3933
1875,-6926
1892,49
1893,816
192,-3243
1926,6741
1928,-9454
1928,3434
1928,900
1929,-7028
1929,-9144
1930,-4419
1932,-8867
1932,2074
1959,-3447
1961,-5962
1963,-6930
197,9733
1988,-5085
1992,8860
1994,1394
1996,2370
1996,8379
1997,3049
2026,-9935
2026,2080
2027,-9149
2030,-9738
2046,2286
2060,3621
2060,8763
2065,-2354
2090,-5673
2090,7512
2091,-332
2091,-439
2091,-5371
2091,-6446
2091,-7984
2091,5861
2091,6150
2091,8958
2092,142
2092,2271
2093,-9826
2093,7122
2095,-3630
2095,8379
2095,9630
2122,4785
2150,-2214
2155,-1789
2186,5671
2189,-5767
2189,4702
2190,2476
2192,-9246
2221,3531
2222,-9064
2222,5179
2223,9933
2224,-5091
2242,-7410
2254,-4397
2255,-7128
2255,-7319
2255,-9148
2257,-1596
2257,-1607
2257,-5277
226,-8683
2260,8379
2282,-9469
2285,6925
2286,-8867
2287,-434
229,-3024
2295,-1386
2310,-3512
2318,-5668
2320,-8277
2322,2756
2349,6256
2350,-5669
2352,9931
2362,8784
2384,-6542
2386,6537
2388,-6056
2415,-2173
2417,-2958
2417,7123
2418,-3345
2418,-4989
2418,-8964
2419,-3426
2419,3427
2441,-1446
2450,-8480
2450,9152
2451,7411
2459,-2314
2485,-3735
2503,-8724
2515,-2862
2516,-1123
2516,-454
2516,6823
2517,-8379
2518,7605
2546,-3627
2549,-6354
257,-1114
257,-9355
2580,49
2583,7028
2583,8667
259,-9932
260,-4114
261,4115
2613,-9735
2617,1209
2645,-1406
2649,2378
2649,9641
2679,-6639
2679,9824
2681,7509
27,3341
2707,9652
2711,-9070
2714,-3447
2724,8521
2744,-4021
2747,-1710
2761,-4074
2776,-5673
2779,2474
2783,4701
2791,1788
28,5379
28,821
2808,1112
2809,-9348
2810,437
2813,-3345
2831,5673
2841,-9535
2842,2863
2844,3743
2844,5366
2846,1690
2877,-8481
2880,-9746
289,-1101
29,9642
290,-5382
290,-7128
290,233
2909,-633
2909,9351
291,-1607
291,-3642
291,-5381
291,-9832
291,2373
291,6834
291,8098
2911,-6831
2928,-9637
293,-7709
2941,331
2944,-144
2945,1105
2947,-4358
2954,737
2972,8379
2972,9048
2976,4407
2978,1019
3007,4687
3007,5182
302,-9998
3025,8684
3038,-2282
3039,-7032
3041,-1883
3042,-2093
3070,-3247
3070,-4602
31,8763
3103,-1507
3103,-3645
3105,-677
3105,4788
3109,1019
3109,1988
3139,9740
3169,-7610
3171,-2618
3171,-4109
3171,2564
3171,2579
3171,9635
3172,-5469
3172,-6740
3194,-4429
3202,2468
3202,9734
3203,-3052
3203,4781
3203,5375
3205,6338
3206,-8019
3208,-1680
3211,71
323,148
3233,8380
3234,-5668
3235,4792
3236,1499
3239,-5570
3239,6336
3247,-5003
325,-533
325,4897
3256,5164
3268,-4703
3269,4404
3269,9444
328,-2276
3282,-5207
3298,-7985
3300,3929
3304,-4413
3334,-5086
3334,-9150
3336,-6929
3337,-6149
3338,4500
3363,4600
3364,4984
3365,-6443
3366,-1987
3398,-7809
3400,7114
3401,432
3401,6057
3401,6058
3401,821
3402,-5089
3402,6541
3402,7105
3423,2193
3431,-535
3431,5272
3433,7118
3433,8379
3435,-5187
3435,8378
3444,-1593
3466,7025
3467,-7353
3467,-9936
3494,-3827
3496,-6340
3497,7407
3498,-5282
3499,-2180
3500,4759
3501,3731
3503,-6441
3503,4881
3527,-6736
3530,-4223
3531,-1302
3531,7511
354,7897
3540,5651
3561,-7023
3564,-9157
3586,7003
3593,3729
3593,7309
3594,2954
3595,-1884
3595,231
3595,51
3595,9438
3597,-1108
3599,-48
3600,-7612
3627,-7614
3627,2277
3628,2755
3630,3527
3631,-4990
3631,-9350
3661,7123
3693,-8279
3694,-4702
3694,6047
3696,3050
3711,-295
3711,4115
3712,435
3714,-5754
3724,-4113
3725,9735
3726,6157
3729,7226
3752,5188
3758,-7512
3758,6340
3758,8946
3759,9146
3760,8292
3762,8379
3767,-6966
3789,-4017
3789,-4797
3790,-1605
3790,-2856
3790,-733
3791,-2759
3791,-7694
3791,3057
3791,6538
3791,8179
3792,8379
3822,8579
3823,-5085
3824,243
3826,-6155
3829,-334
386,-6057
3860,1489
3862,-2173
387,-4991
3888,-4503
3894,-7684
390,-1101
390,7310
390,9066
3910,-5670
3919,8379
392,6552
3920,-9151
3922,-3058
3923,-4015
3925,2177
3925,4115
3926,4115
3928,5179
393,-5469
3956,-727
3956,6538
3957,-9738
3960,-8278
3963,9024
3976,-9574
3989,-7028
3989,345
3994,-7895
4002,-7773
4020,-5143
4023,-7519
4024,-4011
4024,-4888
4025,-7330
4025,2476
4025,5186
4051,-2758
4051,-8480
4052,-7995
4055,-3911
4055,-9732
4084,-6340
4084,-8381
4084,7209
4086,-2862
4086,-532
4086,4214
4087,-1405
4087,-1510
4087,-780
4087,1597
4087,2739
4087,4013
4087,434
4087,9937
4088,-3053
4088,8479
4089,-9639
4090,8179
4091,820
4100,-4560
4131,8562
4149,2276
4153,5953
4154,-3735
4154,9931
4165,8178
417,9350
4183,-4599
4183,3446
4183,3545
4183,4114
4183,50
4183,6825
4183,9148
4183,9356
4184,-3231
4184,-338
4184,-4214
4184,-440
4184,-7985
4184,8864
4188,6722
421,-5378
422,-4123
4249,-7027
4249,7892
4250,-2281
4251,-1022
4251,-3724
4251,-438
4252,-2095
4252,-6643
4252,-8191
4253,-4795
4281,-7510
4281,6926
4282,-4800
4282,3641
4282,3729
4282,7601
4308,8562
4313,-6242
4313,4314
4313,7307
4313,828
4313,8770
4314,5571
4317,-3449
4339,8966
4346,-147
4346,-9346
4347,5659
4348,-5675
4349,150
4349,8273
4376,7310
4380,-3452
4382,6925
4382,8562
4383,-6844
4383,2859
4383,6822
4411,5183
4412,6444
4413,-6448
4414,-2958
4414,-438
4414,-4983
4418,1690
4443,7511
4445,8379
4480,3144
4482,-4610
4482,46
4511,-9350
4511,2005
4511,9235
4512,-4903
4512,-5188
4512,-6436
4512,6152
4516,-8191
453,-3826
454,-9840
4541,145
4542,-5671
4545,5376
4548,-4799
4548,-4990
455,-7028
455,-7108
455,1993
455,2555
455,6156
455,9148
456,-534
457,8474
4577,-4021
4577,-9347
4577,3243
4578,-4021
4578,-4226
4578,9643
4579,1990
458,-2862
4581,-8279
459,-2862
459,-9733
4608,-2477
4609,-7510
4609,9353
4610,-6442
4610,2757
4611,-1508
4612,-1404
4613,-5590
4613,5852
4627,7124
4638,4410
4641,-1594
4641,-7510
4647,7024
4675,1879
4675,832
4676,-9736
4677,-3246
4678,-6436
4679,-5954
4679,-7899
4679,7108
4706,8422
4706,9545
4709,-9031
4710,9734
4711,-8184
4728,-719
474,3486
4741,-6926
4741,7313
4744,-9157
4745,3145
4755,-9353
4774,7896
4774,9445
4804,7549
4804,9934
4806,-2480
4806,7603
4807,8864
4809,8388
4812,7410
4826,-4499
4834,51
4838,-5124
4869,-1301
487,-7226
487,-7790
4870,-8671
4870,2861
4871,7115
4872,1110
4874,6358
489,7602
4901,-2274
4902,6742
4905,-6254
4905,9047
4906,-3249
4906,147
4906,9827
4908,2858
4936,2579
4938,-9647
4938,-9923
4939,9532
4953,-4015
4964,4239
4966,-7995
4970,-3345
4970,-5673
4970,7707
4970,7996
4970,9247
4971,8662
4972,-7317
4973,7793
4999,-4887
5001,1788
5003,2655
5034,8862
5035,-1101
5067,3729
5068,8761
5069,-5862
5073,-8481
5091,-5672
5098,8954
5100,-1892
5104,-719
5104,-7510
5104,4983
5131,-9149
5132,-3249
5134,-7893
5134,5954
5135,-7694
5135,-7695
5136,-5570
5136,5671
5136,7709
5137,4114
5163,4012
5163,6927
5169,-9634
517,-3064
519,8576
5196,-5092
5197,-8480
5197,1786
5197,6524
5197,818
5198,-5001
5199,634
520,-8469
5200,-7889
5200,9918
5201,-4695
5201,-7304
5201,-9553
5201,6156
5202,-5570
521,-1312
521,-2280
521,-7891
521,-9636
523,-6440
5231,-8285
5231,6116
5232,491
5233,10018
5233,6527
524,4984
526,-1768
526,-2963
5262,1891
5263,6257
5263,8668
5263,918
5264,-1604
5264,6439
5265,-3449
5266,3146
5293,-1103
5294,-5187
5298,-1221
5299,-7229
5308,3081
5326,8966
5327,-1988
5327,-8684
5329,-9936
5348,-3306
5361,2755
5362,-2861
5363,1493
5365,-646
5366,9535
538,8562
539,-7510
5392,525
5394,-3443
5395,919
5396,-5087
5396,-9733
5396,8571
5397,6058
5400,1589
5425,434
5426,-7999
5426,245
5427,-1125
5427,-2866
5427,-5184
5427,-629
5427,-640
5427,-7409
5427,1018
5427,1728
5427,1992
5427,2456
5427,2578
5427,5182
5427,5284
5427,614
5427,9046
5428,-4198
5428,5179
5428,5371
5428,7113
5431,3143
5458,827
5461,-5775
5462,9537
548,-6866
548,9248
5492,-6344
5493,-5086
5494,7794
5494,8192
5497,-1405
5497,5466
5523,-3048
5525,6920
5526,-9161
5533,-8765
554,-824
555,-7521
555,143
5557,6245
5558,-7324
5559,6240
5559,914
5560,3728
5578,-2276
5588,-7694
5590,3826
5591,-9740
5594,-7509
5619,-4743
5623,-5473
5627,-5472
5627,-8866
5627,1788
5648,8562
5657,-148
5685,1586
5688,2275
5691,4215
5719,1991
5721,8479
5722,-2376
5722,4693
5723,1500
5723,3628
5755,332
5788,5376
5789,7015
579,-9998
579,8298
582,2472
5821,3636
5821,51
5825,9635
583,-9246
585,-9150
585,8283
5851,4398
5864,5954
587,4983
587,9741
5883,7023
5885,-1599
5886,-3249
5886,-6925
5887,-9733
589,-2084
5914,-6542
5917,7511
5920,3729
5923,-1792
5924,-7612
5949,-2093
5949,6255
5950,-4699
5951,-2078
5952,-4989
5952,-921
5954,6355
5980,-2173
5981,-1706
5981,1696
5983,7997
5984,3626
5986,1315
6010,2457
6011,-9534
6019,-3346
6021,-7411
6048,-9827
6050,-3834
6082,-1710
6082,-2090
6082,-2091
6082,-3727
6082,-9411
6082,150
6082,2679
6084,-2571
6084,6341
6087,4536
61,3730
6113,9775
6114,-8381
6116,-7419
6148,-1594
616,9064
617,3636
6175,5469
6180,8575
6181,1584
6193,-4597
62,-8867
62,-9454
62,5634
620,-1122
6211,-437
6213,-335
623,-3529
6243,144
6244,-4793
6244,6722
6245,-9918
625,50
6250,4984
6250,7875
6277,-1891
6277,5952
6279,5954
6297,6964
6305,610
6311,-9738
6312,3543
6313,9828
6342,-9449
6342,9921
6343,-7800
6343,9544
6344,-6542
6344,-7801
6344,-8668
6346,2577
6346,6448
6346,7115
6377,-5382
64,-5086
64,333
64,4215
6410,-1302
6410,-2470
6410,-2857
6438,3835
6441,-3345
6474,4113
6477,-5289
6477,2759
6484,-7752
650,4701
6507,-150
6509,4113
6511,2468
6511,8180
6519,-2173
6538,4115
6539,717
654,-6154
6540,9350
6541,2950
6542,-3448
6552,9936
6567,9046
6572,-2172
6576,-8680
6576,4984
6577,1972
66,6439
6604,-5860
6608,-8957
6613,-3041
6613,1972
6614,6623
6635,-5191
6636,8297
6642,3348
6670,-1608
6671,7991
6672,9453
6673,-239
6673,-4804
6674,2739
6674,4788
6704,5768
6704,633
6706,7897
6733,9735
6735,-9538
6735,8188
6736,5758
6739,4800
6741,4984
6741,6770
6747,-8646
6771,4207
6772,-8684
679,-7575
6790,-1229
6802,-1607
6802,-435
6802,-9353
6802,4785
6803,-3050
6804,-8092
6805,8556
6806,8181
6808,-6926
681,-9049
681,2074
682,-2759
682,-3346
682,-434
682,-5086
682,-8185
682,-9936
682,10018
682,4498
683,-7218
6833,347
6834,-4903
6835,-4207
6835,-7120
6835,-7898
6836,-8191
6837,-7699
685,-7510
685,3342
685,6439
6866,-1506
6866,6734
6868,-5187
6868,4981
6869,-9170
6876,5333
6896,-5751
6899,4099
6899,5673
69,-5855
6932,-3051
6932,3150
6933,-7612
6934,-9163
6934,5088
6965,-5960
6965,4119
6968,-4316
6969,-4316
6993,-4599
7000,-6156
7000,-6926
7029,-4320
7030,-1001
7030,4608
7031,51
7033,-4213
7033,3460
7036,6258
7061,-9634
7064,3250
707,-2228
7096,-1505
7099,5568
7104,-9998
7107,-3486
7121,2577
7128,-5376
7129,-4020
7129,-9732
7131,3549
7132,4594
715,7513
716,-1022
716,-8670
7161,1780
7161,4982
7161,5672
7161,7019
7161,7513
7163,-1888
7164,7804
717,-4902
717,9250
7170,6521
718,-1696
7180,-3024
7186,9264
719,-5467
7193,-7130
7197,4395
7198,-7412
720,5475
7229,-4020
7229,-5955
7229,2070
7241,-8439
7257,-146
7260,4317
7262,-4989
7267,4940
7268,-3246
7285,-7310
7291,-3630
7291,-5855
7292,-2277
7292,-734
7292,6342
7292,8761
7294,-4701
7294,3253
7294,7217
7297,-8378
7313,-2982
7322,5750
7324,8379
7326,6236
7327,-1692
7348,-8436
7357,-1115
7357,5371
7359,3145
7360,1202
7363,9349
7379,-8685
7388,-5470
7392,-9834
7393,1981
7393,9066
7394,-2468
7399,3429
7423,6531
7424,1494
7427,-5450
7440,-3285
7456,-2178
7460,3050
747,-1710
747,-729
747,-9150
7489,9151
7491,-5970
7492,-9062
7496,3243
750,-1587
750,-5946
750,-6437
750,-9640
750,9046
750,9533
751,4217
752,-3249
7520,-5370
7520,7513
7521,-7306
7522,-1509
7554,5380
7555,-1405
7555,10016
7556,-57
7557,-7999
7557,-8675
7559,2173
756,-5709
7584,9642
7586,442
7586,9540
7589,-454
7590,-1884
7590,5570
7618,-7328
7620,-3142
7621,6058
7622,-2570
7622,-3542
7651,-49
7652,-1312
7652,1589
7652,6925
7652,9065
7654,2859
7657,-1711
7658,-3630
7682,7209
7682,8580
7684,8471
7686,-1878
7686,-2477
7686,-2562
7686,-7324
7686,2662
7687,-1889
7701,-394
7718,7011
7719,4317
7750,5469
7752,-8470
7752,9446
7781,-6642
7783,9637
7785,-9640
7786,6701
7800,-4902
7803,-1405
7813,-9774
7815,4985
7816,4986
7819,4215
7820,-6727
7820,4215
7821,-4886
783,6924
784,-5469
784,6722
7846,-3246
7846,1595
7847,3346
7847,4983
7848,8273
7851,9252
7854,-231
7879,-5951
7883,7019
7907,319
7915,-3833
7915,8963
7917,-9640
7917,8379
7936,-1101
7936,335
7948,-5271
7948,8769
7950,3920
796,-9410
7981,9253
8011,-1305
8011,-2172
8011,-7413
8011,819
8012,636
8015,-8859
8047,1597
8047,5957
8079,-2369
8108,536
8110,7700
8111,1792
8112,-3812
8112,2470
8112,3446
813,-7024
813,147
8139,-7211
814,1304
814,3727
814,5280
814,6924
8142,4323
8143,7024
8143,818
8143,8379
8144,-4901
815,-3157
816,-1496
817,-147
8176,7509
8177,-2571
8177,-3735
8177,2094
8211,5472
8239,1589
8242,-6536
8263,8474
8274,-336
8278,1304
8305,-2187
8306,-1206
8306,-3048
8306,-9838
8306,4601
8306,737
8307,-4115
8307,-4703
8307,-9161
8307,2497
8307,3716
8307,4299
8307,434
8307,4792
8308,433
8308,5767
8311,818
8339,2560
8340,-6929
8341,8761
8342,8864
8343,9350
8347,6642
8372,-4020
8372,-7029
8372,5082
8372,9066
8373,-2172
8373,6047
8373,9211
8374,6834
8375,-733
8404,-2854
8404,2556
8406,6538
8435,-8965
8435,4700
8436,-3543
8437,-2478
8437,-3252
8438,-4025
8440,-4801
8440,-5775
8440,8561
8470,-53
8470,-6340
8470,-7899
8470,7990
8471,-3152
8471,-6599
8471,-9547
8472,4027
8500,-1596
8503,-4503
8503,-5285
8503,638
8503,9250
8504,-641
8506,2270
8524,-9734
853,5972
8534,4012
8534,8084
8537,-3436
8537,-8970
8537,4890
8537,8751
8540,1890
8555,-1871
8568,-9837
8586,4984
8599,3145
8633,-4803
8634,-6156
8634,-6340
8634,2276
8634,8874
8637,-9451
8666,-3344
8666,1788
8667,-8285
8669,6723
8670,333
8696,4315
8697,1202
8698,-3734
8699,-3144
8699,-542
8699,5856
8700,-7032
8701,-1894
8701,3425
8702,7309
8732,-1306
8733,-6925
8733,8855
8734,-4897
8736,-2383
8736,6159
8745,8178
8763,-838
8764,1020
8764,7029
8765,-342
8765,-4596
8765,8668
8766,6058
8767,9827
8768,-3446
8768,-7178
878,8377
879,-2093
8794,-253
8795,-7894
8798,-3728
880,-7128
880,6730
8811,-1123
8826,233
8829,-1465
8829,-6722
8829,-9733
8830,1121
8833,8957
8834,-3246
8860,-4032
8864,-1123
8864,1991
8867,-1321
8894,-2277
8895,-240
8895,-8477
8895,-9733
8896,5093
8896,9741
8897,140
8897,6722
8899,-8482
8900,-9837
8900,2171
8900,2274
8929,-9349
8929,7017
8929,737
8931,-8763
8932,-7510
8957,-7554
8960,-7310
8961,-6244
8961,-9533
8962,-7310
8962,1600
8962,2475
8963,4700
897,4841
8981,2983
8993,-5967
8994,-131
8994,-4987
8997,-539
8997,3142
8998,-8866
9006,-1445
9006,-9049
9028,-8663
9029,-1989
9058,3812
9059,-1790
9059,-2478
9059,-7188
9059,-7696
9059,2475
9059,9150
9059,9636
9060,-2963
9062,5571
9063,-9735
9066,-1505
9090,1303
9094,-151
9094,-7895
9109,-9290
9109,212
911,-9351
912,-150
912,-5671
912,2476
912,5670
9123,7511
9124,3142
9125,49
9125,8085
9126,8474
915,-2678
915,-3345
915,-4505
915,-4517
915,-537
915,-8293
915,6723
9159,9453
916,9162
9191,7998
9192,4498
9193,1401
9214,6602
9223,10016
9224,-2754
9227,-3366
9255,-3635
9255,5670
926,-9143
9265,-5351
9280,-3992
9286,-7795
9288,-2371
9288,2661
9293,-2678
9293,-7510
9319,-5386
9320,-8684
9321,-7307
9321,7025
9323,5181
9324,-2093
9324,4116
9325,-9733
9351,-1202
9351,6055
9351,8863
9351,9251
9352,7688
9354,-9148
9355,6631
9357,8376
9384,-4599
9385,5568
9385,722
9387,-1317
9387,3051
9388,-3347
9389,7511
9390,-6726
94,-7613
94,-8485
9401,-3511
9404,2074
9413,8379
9418,-1403
9420,-4895
9422,-8281
9423,-6927
9435,-1206
944,-8957
944,-9933
9449,-148
945,-1319
945,-1893
945,-9924
945,4701
9451,-7028
9452,-9935
9453,-5472
9453,-9734
9455,-9450
9455,6639
9458,-2175
946,-5590
946,6723
947,2863
9483,-7028
9485,-4797
9485,-5379
9485,-729
9486,-1606
9486,-4796
9488,434
9488,5955
9492,7957
95,4409
9515,6925
9516,-2759
9516,-9347
9516,6338
9518,8288
9518,8371
9519,-7027
9519,-9455
9519,1588
9519,4313
9519,4417
9519,6822
9519,7025
9519,7305
9519,737
9519,9058
9520,2863
9520,4801
9523,1788
9532,-5670
9549,7220
9550,-8222
9550,2571
9551,9830
9563,-1305
9563,1264
9580,-7026
9581,-9554
9584,-1209
9585,-6826
9585,-9634
9614,-8869
9616,-3346
9616,-4129
9616,2375
9618,-2173
9618,-354
9618,-7907
9618,-9652
9618,339
9646,-3165
9646,-9640
9647,-2172
9647,-8965
9647,3146
9649,-5288
9649,-9638
9649,6538
9649,8660
9650,-6728
9679,6925
9680,-1208
9681,1302
9682,-7511
9682,2847
9682,532
9682,6154
97,9545
970,3567
9715,1980
9718,-6358
9718,149
9746,-7410
9748,-7894
9749,-1505
9749,8379
9750,-4987
9753,-2032
976,-1205
976,9250
9778,-7326
9779,2476
978,-9250
9780,-540
981,5469
981,7225
9811,-918
9811,6053
9812,-8077
9812,-9438
9814,-1115
9814,-9734
9814,3245
9845,6828
9846,-1407
9846,-3723
9876,-5575
9876,5273
9877,-4888
9910,-3630
9910,4318
9911,8966
9913,4397
9944,918
9946,618
9948,-1990
9948,-6358
9976,145
9978,-1697
9979,8076
